species_id	count_reads	coverage	relative_abundance	XCA_036
Chryseobacterium_gregarium_58753	0	0.0	0.0	XCA_036
Kocuria_sp_60162	0	0.0	0.0	XCA_036
Erwinia_amylovora_56589	0	0.0	0.0	XCA_036
Weissella_halotolerans_59128	0	0.0	0.0	XCA_036
Thermus_islandicus_59114	0	0.0	0.0	XCA_036
Desulfovibrio_inopinatus_58816	0	0.0	0.0	XCA_036
Nitrincola_sp_59635	0	0.0	0.0	XCA_036
Streptomyces_sp_59972	0	0.0	0.0	XCA_036
Sphingopyxis_baekryungensis_59066	0	0.0	0.0	XCA_036
Methylophaga_aminisulfidivorans_58344	0	0.0	0.0	XCA_036
Listeria_monocytogenes_53478	0	0.0	0.0	XCA_036
Jeotgalicoccus_marinus_58890	0	0.0	0.0	XCA_036
Arthromitus_sp_58417	0	0.0	0.0	XCA_036
Verrucomicrobium_sp_60354	0	0.0	0.0	XCA_036
Clostridium_saccharobutylicum_60190	0	0.0	0.0	XCA_036
Aeromonas_caviae_57221	0	0.0	0.0	XCA_036
Actinoplanes_friuliensis_59778	0	0.0	0.0	XCA_036
Halomonas_anticariensis_44729	0	0.0	0.0	XCA_036
Williamsia_sp_58068	0	0.0	0.0	XCA_036
Nocardioides_sp_60979	0	0.0	0.0	XCA_036
Gilvimarinus_chinensis_58861	0	0.0	0.0	XCA_036
Chryseobacterium_gleum_61706	0	0.0	0.0	XCA_036
Bacillus_megaterium_57856	0	0.0	0.0	XCA_036
Actinobacillus_minor_61978	0	0.0	0.0	XCA_036
Melissococcus_plutonius_54390	0	0.0	0.0	XCA_036
Deinococcus_aquatilis_58785	0	0.0	0.0	XCA_036
Clostridiaceae_bacterium_60038	0	0.0	0.0	XCA_036
Bacillus_anthracis_57688	0	0.0	0.0	XCA_036
Streptacidiphilus_rugosus_62639	0	0.0	0.0	XCA_036
Cobetia_marina_61117	0	0.0	0.0	XCA_036
Bacillus_flexus_60543	0	0.0	0.0	XCA_036
Alcanivorax_sp_59363	0	0.0	0.0	XCA_036
Enterobacter_sp_59321	0	0.0	0.0	XCA_036
Rhizobium_grahamii_62660	0	0.0	0.0	XCA_036
Lactobacillus_sp_60861	0	0.0	0.0	XCA_036
Lactobacillus_sp_60860	0	0.0	0.0	XCA_036
Bifidobacterium_bombi_60179	0	0.0	0.0	XCA_036
Phascolarctobacterium_sp_59818	0	0.0	0.0	XCA_036
Herbaspirillum_huttiense_59680	0	0.0	0.0	XCA_036
Thermobifida_fusca_52029	0	0.0	0.0	XCA_036
Kineococcus_radiotolerans_61084	0	0.0	0.0	XCA_036
Microtetraspora_glauca_60985	0	0.0	0.0	XCA_036
Clavibacter_michiganensis_58293	0	0.0	0.0	XCA_036
Firmicutes_bacterium_59686	0	0.0	0.0	XCA_036
Bacillus_smithii_62067	0	0.0	0.0	XCA_036
Nitratifractor_salsuginis_62241	0	0.0	0.0	XCA_036
Coprobacter_fastidiosus_56550	0	0.0	0.0	XCA_036
Chlorobium_phaeobacteroides_61271	0	0.0	0.0	XCA_036
Leptospira_interrogans_56645	0	0.0	0.0	XCA_036
Salinimonas_chungwhensis_59044	0	0.0	0.0	XCA_036
Enterococcus_malodoratus_44064	0	0.0	0.0	XCA_036
Celeribacter_indicus_59490	0	0.0	0.0	XCA_036
Arcobacter_sp_62610	0	0.0	0.0	XCA_036
Commensalibacter_sp_59492	0	0.0	0.0	XCA_036
Flavobacterium_frigoris_58525	0	0.0	0.0	XCA_036
Vibrionales_bacterium_61402	0	0.0	0.0	XCA_036
Saccharospirillum_impatiens_59038	0	0.0	0.0	XCA_036
Lactobacillus_harbinensis_58901	0	0.0	0.0	XCA_036
Streptomyces_davawensis_59521	0	0.0	0.0	XCA_036
Rhizobium_sp_61337	0	0.0	0.0	XCA_036
Gordonia_hirsuta_58866	0	0.0	0.0	XCA_036
Actinoalloteichus_cyanogriseus_52665	0	0.0	0.0	XCA_036
Caldithrix_abyssi_62409	0	0.0	0.0	XCA_036
Glaciecola_sp_61553	0	0.0	0.0	XCA_036
Desulfovibrio_alcoholivorans_58808	0	0.0	0.0	XCA_036
Methylibium_sp_60738	0	0.0	0.0	XCA_036
Methylibium_sp_60739	0	0.0	0.0	XCA_036
Streptococcus_sp_58555	0	0.0	0.0	XCA_036
Methylibium_sp_60737	0	0.0	0.0	XCA_036
Staphylococcus_aureus_57331	0	0.0	0.0	XCA_036
Bartonella_rattaustraliani_59458	0	0.0	0.0	XCA_036
Gardnerella_vaginalis_57030	0	0.0	0.0	XCA_036
Lacticigenium_naphtae_58899	0	0.0	0.0	XCA_036
Veillonella_magna_59123	0	0.0	0.0	XCA_036
Microcoleus_vaginatus_62259	0	0.0	0.0	XCA_036
Streptococcus_tigurinus_42919	0	0.0	0.0	XCA_036
Alcanivorax_sp_60360	0	0.0	0.0	XCA_036
Microlunatus_phosphovorus_58361	0	0.0	0.0	XCA_036
Rhodococcus_rhodnii_61378	0	0.0	0.0	XCA_036
Streptomyces_ipomoeae_62155	0	0.0	0.0	XCA_036
Chryseobacterium_sp_60751	0	0.0	0.0	XCA_036
Geobacillus_sp_61588	0	0.0	0.0	XCA_036
Micrococcus_luteus_59665	0	0.0	0.0	XCA_036
Alloiococcus_otitis_62422	0	0.0	0.0	XCA_036
Lactococcus_lactis_56468	0	0.0	0.0	XCA_036
Methylosarcina_lacus_58620	0	0.0	0.0	XCA_036
Pseudomonas_sp_59229	0	0.0	0.0	XCA_036
Pseudomonas_sp_59228	0	0.0	0.0	XCA_036
Planctomyces_brasiliensis_62260	0	0.0	0.0	XCA_036
Pseudomonas_sp_59223	0	0.0	0.0	XCA_036
Pseudomonas_sp_59225	0	0.0	0.0	XCA_036
Pseudomonas_sp_59224	0	0.0	0.0	XCA_036
Pseudomonas_sp_59227	0	0.0	0.0	XCA_036
Pseudomonas_sp_59226	0	0.0	0.0	XCA_036
Staphylococcus_agnetis_62654	0	0.0	0.0	XCA_036
Saccharibacillus_kuerlensis_59036	0	0.0	0.0	XCA_036
Ornithobacterium_rhinotracheale_49033	0	0.0	0.0	XCA_036
Cellvibrio_sp_59190	0	0.0	0.0	XCA_036
Microbulbifer_variabilis_59891	0	0.0	0.0	XCA_036
Unidentified_eubacterium_61667	0	0.0	0.0	XCA_036
Streptococcus_pseudopneumoniae_60471	0	0.0	0.0	XCA_036
Streptococcus_pseudopneumoniae_60472	0	0.0	0.0	XCA_036
Mangrovibacter_sp_59610	0	0.0	0.0	XCA_036
Mesorhizobium_sp_59999	0	0.0	0.0	XCA_036
Capnocytophaga_sp_59162	0	0.0	0.0	XCA_036
Pectobacterium_carotovorum_57865	0	0.0	0.0	XCA_036
Pseudomonas_sp_56905	0	0.0	0.0	XCA_036
Streptomyces_viridochromogenes_61899	0	0.0	0.0	XCA_036
Streptococcus_sp_62585	0	0.0	0.0	XCA_036
Vibrio_cholerae_56566	0	0.0	0.0	XCA_036
Clostridium_tetani_58149	0	0.0	0.0	XCA_036
Streptococcus_australis_62469	0	0.0	0.0	XCA_036
Geomicrobium_sp_58204	0	0.0	0.0	XCA_036
Leptospira_borgpetersenii_53012	0	0.0	0.0	XCA_036
Vesicomyosocius_okutanii_61486	0	0.0	0.0	XCA_036
Lactobacillus_mucosae_57556	0	0.0	0.0	XCA_036
Chryseobacterium_palustre_58754	0	0.0	0.0	XCA_036
Corynebacterium_sp_47185	0	0.0	0.0	XCA_036
Helicobacter_bizzozeronii_58311	0	0.0	0.0	XCA_036
Helicobacter_bizzozeronii_58310	0	0.0	0.0	XCA_036
Solobacterium_moorei_56880	0	0.0	0.0	XCA_036
Rhodobacterales_bacterium_61346	0	0.0	0.0	XCA_036
Streptosporangium_roseum_57476	0	0.0	0.0	XCA_036
Marvinbryantia_formatexigens_61608	0	0.0	0.0	XCA_036
Nocardia_brevicatena_59466	0	0.0	0.0	XCA_036
Streptococcus_pneumoniae_60080	0	0.0	0.0	XCA_036
Granulibacter_bethesdensis_57577	0	0.0	0.0	XCA_036
Streptococcus_pneumoniae_60082	0	0.0	0.0	XCA_036
Streptococcus_pneumoniae_60083	0	0.0	0.0	XCA_036
Corynebacterium_sp_60464	0	0.0	0.0	XCA_036
Francisella_tularensis_62097	0	0.0	0.0	XCA_036
Corynebacterium_variabile_62340	0	0.0	0.0	XCA_036
Actinomyces_sp_58647	0	0.0	0.0	XCA_036
Shewanella_sp_62600	0	0.0	0.0	XCA_036
Jeotgalicoccus_psychrophilus_58891	0	0.0	0.0	XCA_036
Lachnospiraceae_bacterium_62050	0	0.0	0.0	XCA_036
Collimonas_fungivorans_58316	0	0.0	0.0	XCA_036
Bradyrhizobium_sp_60944	0	0.0	0.0	XCA_036
Aquiluna_sp_58519	0	0.0	0.0	XCA_036
Bacillus_mojavensis_58026	0	0.0	0.0	XCA_036
Simkania_negevensis_61270	0	0.0	0.0	XCA_036
Maricaulis_sp_59301	0	0.0	0.0	XCA_036
Methylibium_petroleiphilum_55794	0	0.0	0.0	XCA_036
Bacillus_selenitireducens_61512	0	0.0	0.0	XCA_036
Porticoccus_hydrocarbonoclasticus_60476	0	0.0	0.0	XCA_036
Phyllobacterium_sp_60564	0	0.0	0.0	XCA_036
Brachyspira_pilosicoli_56946	0	0.0	0.0	XCA_036
Sphingobium_sp_60136	0	0.0	0.0	XCA_036
Porphyromonas_endodontalis_34109	0	0.0	0.0	XCA_036
Leuconostoc_argentinum_62436	0	0.0	0.0	XCA_036
Megamonas_hypermegale_58935	0	0.0	0.0	XCA_036
Clostridium_mangenotii_58185	0	0.0	0.0	XCA_036
Streptomyces_pluripotens_51883	0	0.0	0.0	XCA_036
Paenibacillus_darwinianus_50249	0	0.0	0.0	XCA_036
Gluconacetobacter_hansenii_62187	0	0.0	0.0	XCA_036
Haloplasma_contractile_58374	0	0.0	0.0	XCA_036
Sporosarcina_koreensis_61275	0	0.0	0.0	XCA_036
Bacillus_sp_59331	0	0.0	0.0	XCA_036
Herminiimonas_arsenicoxydans_60996	0	0.0	0.0	XCA_036
Acinetobacter_schindleri_57376	0	0.0	0.0	XCA_036
Helicobacter_pylori_53193	0	0.0	0.0	XCA_036
Rickettsia_felis_58292	0	0.0	0.0	XCA_036
Bacteroides_helcogenes_62145	0	0.0	0.0	XCA_036
Aerococcus_viridans_58017	0	0.0	0.0	XCA_036
Riemerella_anatipestifer_53476	0	0.0	0.0	XCA_036
Bosea_sp_60769	0	0.0	0.0	XCA_036
Faecalibacterium_prausnitzii_62201	0	0.0	0.0	XCA_036
Synechococcus_sp_58591	0	0.0	0.0	XCA_036
Synechococcus_sp_58592	0	0.0	0.0	XCA_036
Mycobacterium_triplex_61606	0	0.0	0.0	XCA_036
Arthrobacter_sp_59856	0	0.0	0.0	XCA_036
Arthrobacter_sp_59855	0	0.0	0.0	XCA_036
Treponema_pedis_56128	0	0.0	0.0	XCA_036
Hylemonella_gracilis_60615	0	0.0	0.0	XCA_036
Actinomyces_israelii_58669	0	0.0	0.0	XCA_036
Sphingomonas_sanxanigenens_59065	0	0.0	0.0	XCA_036
Desulfomicrobium_escambiense_58801	0	0.0	0.0	XCA_036
Streptomyces_sp_57580	0	0.0	0.0	XCA_036
Bacillus_vietnamensis_61015	0	0.0	0.0	XCA_036
Maribacter_antarcticus_58922	0	0.0	0.0	XCA_036
Streptococcus_sp_62351	0	0.0	0.0	XCA_036
Lactobacillus_reuteri_34175	0	0.0	0.0	XCA_036
Prevotella_sp_60336	0	0.0	0.0	XCA_036
Clostridium_difficile_57608	0	0.0	0.0	XCA_036
Flavobacterium_suncheonense_44730	0	0.0	0.0	XCA_036
Streptomyces_sp_53350	0	0.0	0.0	XCA_036
KSB1_bacterium_54432	0	0.0	0.0	XCA_036
Arthrobacter_phenanthrenivorans_62546	0	0.0	0.0	XCA_036
Ramlibacter_tataouinensis_61339	0	0.0	0.0	XCA_036
Weissella_koreensis_53982	0	0.0	0.0	XCA_036
Brevundimonas_abyssalis_60335	0	0.0	0.0	XCA_036
Marmoricola_sp_60014	0	0.0	0.0	XCA_036
Bacillus_sp_60168	0	0.0	0.0	XCA_036
Bacillus_sp_60169	0	0.0	0.0	XCA_036
Enterococcus_italicus_62450	0	0.0	0.0	XCA_036
Paracoccus_sp_57975	0	0.0	0.0	XCA_036
Desulfobacter_vibrioformis_58794	0	0.0	0.0	XCA_036
Pasteurella_multocida_57022	0	0.0	0.0	XCA_036
Streptococcus_infantis_62384	0	0.0	0.0	XCA_036
Thioalkalivibrio_sp_61749	0	0.0	0.0	XCA_036
Thioalkalivibrio_sp_61748	0	0.0	0.0	XCA_036
Salipiger_mucosus_59045	0	0.0	0.0	XCA_036
Chlorobium_ferrooxidans_61363	0	0.0	0.0	XCA_036
Corynebacterium_diphtheriae_56713	0	0.0	0.0	XCA_036
Liberibacter_americanus_57665	0	0.0	0.0	XCA_036
Pseudomonas_parafulva_43471	0	0.0	0.0	XCA_036
Salinicoccus_roseus_61554	0	0.0	0.0	XCA_036
Smaragdicoccus_niigatensis_59059	0	0.0	0.0	XCA_036
Ruminococcus_gnavus_57638	0	0.0	0.0	XCA_036
Methylotenera_mobilis_59184	0	0.0	0.0	XCA_036
Bacillus_pumilus_56522	0	0.0	0.0	XCA_036
Geodermatophilaceae_bacterium_60267	0	0.0	0.0	XCA_036
Geodermatophilaceae_bacterium_60264	0	0.0	0.0	XCA_036
Pantoea_rwandensis_58499	0	0.0	0.0	XCA_036
Pseudomonas_sp_60771	0	0.0	0.0	XCA_036
Hyphomonas_oceanitis_59923	0	0.0	0.0	XCA_036
Butyrivibrio_crossotus_61674	0	0.0	0.0	XCA_036
Francisella_noatunensis_47799	0	0.0	0.0	XCA_036
Bradyrhizobium_sp_59642	0	0.0	0.0	XCA_036
Beijerinckia_indica_61432	0	0.0	0.0	XCA_036
Pantoea_agglomerans_54643	0	0.0	0.0	XCA_036
Pseudobacteroides_cellulosolvens_61446	0	0.0	0.0	XCA_036
Puniceispirillum_marinum_61633	0	0.0	0.0	XCA_036
Amphritea_japonica_59886	0	0.0	0.0	XCA_036
Rhizobium_leguminosarum_57616	0	0.0	0.0	XCA_036
Ehrlichia_ruminantium_55555	0	0.0	0.0	XCA_036
Lactobacillus_johnsonii_57663	0	0.0	0.0	XCA_036
Butyrivibrio_sp_60621	0	0.0	0.0	XCA_036
Actinobaculum_schaalii_62418	0	0.0	0.0	XCA_036
Streptococcus_suis_58107	0	0.0	0.0	XCA_036
Aeromonas_fluvialis_61900	0	0.0	0.0	XCA_036
Helicobacter_pylori_62483	0	0.0	0.0	XCA_036
Helicobacter_pylori_62484	0	0.0	0.0	XCA_036
Clostridium_baratii_60475	0	0.0	0.0	XCA_036
Leptospira_noguchii_57887	0	0.0	0.0	XCA_036
Nesiotobacter_exalbescens_58953	0	0.0	0.0	XCA_036
Advenella_kashmirensis_58390	0	0.0	0.0	XCA_036
Pseudomonas_frederiksbergensis_58403	0	0.0	0.0	XCA_036
Staphylococcus_warneri_58053	0	0.0	0.0	XCA_036
Pseudomonas_syringae_54805	0	0.0	0.0	XCA_036
Actinoplanes_subtropicus_61745	0	0.0	0.0	XCA_036
Nocardia_veterana_59480	0	0.0	0.0	XCA_036
Pseudoalteromonas_spongiae_58636	0	0.0	0.0	XCA_036
Peptoniphilus_lacrimalis_56996	0	0.0	0.0	XCA_036
Nitrosomonas_eutropha_61276	0	0.0	0.0	XCA_036
Desulfovibrio_sp_60063	0	0.0	0.0	XCA_036
Bartonella_henselae_53943	0	0.0	0.0	XCA_036
Dietzia_alimentaria_58502	0	0.0	0.0	XCA_036
Geobacillus_vulcani_60299	0	0.0	0.0	XCA_036
Phaeobacter_gallaeciensis_60492	0	0.0	0.0	XCA_036
Herbaspirillum_sp_62172	0	0.0	0.0	XCA_036
Salinispora_pacifica_54583	0	0.0	0.0	XCA_036
Bifidobacterium_callitrichos_60524	0	0.0	0.0	XCA_036
Propionicicella_superfundia_59005	0	0.0	0.0	XCA_036
Caldicoprobacter_oshimai_60046	0	0.0	0.0	XCA_036
Photorhabdus_luminescens_56460	0	0.0	0.0	XCA_036
Clostridium_sp_60029	0	0.0	0.0	XCA_036
Veillonella_sp_62586	0	0.0	0.0	XCA_036
Dickeya_solani_45571	0	0.0	0.0	XCA_036
Paenibacillus_sp_60563	0	0.0	0.0	XCA_036
Lactobacillus_animalis_53719	0	0.0	0.0	XCA_036
Mesorhizobium_loti_55991	0	0.0	0.0	XCA_036
Providencia_alcalifaciens_43220	0	0.0	0.0	XCA_036
Rhodococcus_rhodochrous_53279	0	0.0	0.0	XCA_036
Clostridium_sporogenes_58038	0	0.0	0.0	XCA_036
Ruegeria_sp_62641	0	0.0	0.0	XCA_036
Photobacterium_angustum_61210	0	0.0	0.0	XCA_036
Helicobacter_pylori_61908	0	0.0	0.0	XCA_036
Treponema_primitia_62192	0	0.0	0.0	XCA_036
Desulfotomaculum_thermocisternum_58806	0	0.0	0.0	XCA_036
Barnesiella_intestinihominis_62208	0	0.0	0.0	XCA_036
Bradyrhizobium_sp_61776	0	0.0	0.0	XCA_036
Bradyrhizobium_sp_61775	0	0.0	0.0	XCA_036
Cylindrospermopsis_raciborskii_61738	0	0.0	0.0	XCA_036
Corynebacterium_pyruviciproducens_59150	0	0.0	0.0	XCA_036
Listeria_innocua_56310	0	0.0	0.0	XCA_036
Streptomyces_sp_57441	0	0.0	0.0	XCA_036
Oceanicaulis_sp_60693	0	0.0	0.0	XCA_036
Neisseria_shayeganii_58362	0	0.0	0.0	XCA_036
Eubacterium_hallii_61477	0	0.0	0.0	XCA_036
Campylobacter_curvus_57251	0	0.0	0.0	XCA_036
Acetonema_longum_58333	0	0.0	0.0	XCA_036
Curvibacter_gracilis_60147	0	0.0	0.0	XCA_036
Burkholderiales_bacterium_56577	0	0.0	0.0	XCA_036
Aeromonas_jandaei_58278	0	0.0	0.0	XCA_036
Ruminococcaceae_bacterium_60447	0	0.0	0.0	XCA_036
Vibrio_rotiferianus_56978	0	0.0	0.0	XCA_036
Enterobacter_cloacae_58287	0	0.0	0.0	XCA_036
Prevotella_sp_58388	0	0.0	0.0	XCA_036
Pediococcus_claussenii_62164	0	0.0	0.0	XCA_036
Peptoniphilus_sp_58372	0	0.0	0.0	XCA_036
Marinobacterium_sp_59666	0	0.0	0.0	XCA_036
Leifsonia_aquatica_60482	0	0.0	0.0	XCA_036
Pirellula_staleyi_61736	0	0.0	0.0	XCA_036
Burkholderia_sp_59408	0	0.0	0.0	XCA_036
Oribacterium_sp_58077	0	0.0	0.0	XCA_036
Hallella_seregens_55732	0	0.0	0.0	XCA_036
Cellulomonas_sp_60608	0	0.0	0.0	XCA_036
Verrucomicrobium_sp_59187	0	0.0	0.0	XCA_036
Aeromonas_sp_60856	0	0.0	0.0	XCA_036
Cyclobacterium_qasimii_61997	0	0.0	0.0	XCA_036
Deinococcus_sp_60849	0	0.0	0.0	XCA_036
Mumia_flava_60211	0	0.0	0.0	XCA_036
Pseudomonas_pseudoalcaligenes_60599	0	0.0	0.0	XCA_036
Leisingera_nanhaiensis_61837	0	0.0	0.0	XCA_036
Acinetobacter_sp_59235	0	0.0	0.0	XCA_036
Desulfonatronovibrio_hydrogenovorans_58802	0	0.0	0.0	XCA_036
Winogradskyella_sp_62249	0	0.0	0.0	XCA_036
Leptolyngbya_sp_58642	0	0.0	0.0	XCA_036
Treponema_medium_59147	0	0.0	0.0	XCA_036
Halomonas_halocynthiae_58878	0	0.0	0.0	XCA_036
Dickeya_zeae_56890	0	0.0	0.0	XCA_036
Butyricimonas_synergistica_58741	0	0.0	0.0	XCA_036
Acinetobacter_lwoffii_59552	0	0.0	0.0	XCA_036
Sphingobium_sp_61949	0	0.0	0.0	XCA_036
Roseibium_sp_62226	0	0.0	0.0	XCA_036
Novosphingobium_lindaniclasticum_58576	0	0.0	0.0	XCA_036
Serratia_symbiotica_55338	0	0.0	0.0	XCA_036
Loktanella_vestfoldensis_61192	0	0.0	0.0	XCA_036
Veillonella_montpellierensis_56010	0	0.0	0.0	XCA_036
Bacillus_sp_60688	0	0.0	0.0	XCA_036
Bacteroides_plebeius_61623	0	0.0	0.0	XCA_036
Exiguobacterium_oxidotolerans_60365	0	0.0	0.0	XCA_036
Bradyrhizobium_sp_60018	0	0.0	0.0	XCA_036
Butyrivibrio_sp_60431	0	0.0	0.0	XCA_036
Cucumibacter_marinus_61493	0	0.0	0.0	XCA_036
Thermocrinis_albus_61982	0	0.0	0.0	XCA_036
Agarivorans_albus_60122	0	0.0	0.0	XCA_036
Pseudomonas_sp_60529	0	0.0	0.0	XCA_036
Clostridium_kluyveri_34403	0	0.0	0.0	XCA_036
Fusobacterium_nucleatum_57450	0	0.0	0.0	XCA_036
Prolixibacter_bellariivorans_47374	0	0.0	0.0	XCA_036
Lachnobacterium_bovis_52776	0	0.0	0.0	XCA_036
Desulfobulbus_sp_60831	0	0.0	0.0	XCA_036
Listeria_grayi_55743	0	0.0	0.0	XCA_036
Streptococcus_sp_62701	0	0.0	0.0	XCA_036
Streptococcus_sp_62700	0	0.0	0.0	XCA_036
Peptoniphilus_timonensis_58570	0	0.0	0.0	XCA_036
Sharpea_azabuensis_60459	0	0.0	0.0	XCA_036
Porphyromonas_sp_59618	0	0.0	0.0	XCA_036
Rhizobium_sp_59217	0	0.0	0.0	XCA_036
Rhizobium_sp_59215	0	0.0	0.0	XCA_036
Rhizobium_sp_59214	0	0.0	0.0	XCA_036
Methylococcus_capsulatus_55034	0	0.0	0.0	XCA_036
Aphanizomenon_flos-aquae_57437	0	0.0	0.0	XCA_036
Lactobacillus_shenzhenensis_59648	0	0.0	0.0	XCA_036
Sphingomonas_sp_60678	0	0.0	0.0	XCA_036
Caldisericum_exile_61672	0	0.0	0.0	XCA_036
Desulfovibrio_bastinii_58811	0	0.0	0.0	XCA_036
Roseovarius_sp_61414	0	0.0	0.0	XCA_036
Pseudomonas_fluorescens_62138	0	0.0	0.0	XCA_036
Rhodanobacter_sp_58497	0	0.0	0.0	XCA_036
Clostridium_sp_60561	0	0.0	0.0	XCA_036
Arcanobacterium_haemolyticum_62008	0	0.0	0.0	XCA_036
Corynebacterium_auriscanis_62694	0	0.0	0.0	XCA_036
Methylomicrobium_buryatense_62090	0	0.0	0.0	XCA_036
Edwardsiella_tarda_53746	0	0.0	0.0	XCA_036
Cystobacter_fuscus_59745	0	0.0	0.0	XCA_036
Dechlorosoma_suillum_61987	0	0.0	0.0	XCA_036
Acinetobacter_tjernbergiae_58659	0	0.0	0.0	XCA_036
Pseudomonas_resinovorans_59760	0	0.0	0.0	XCA_036
Bacillus_subtilis_58172	0	0.0	0.0	XCA_036
Saccharomonospora_viridis_52547	0	0.0	0.0	XCA_036
Acidaminococcus_intestini_54097	0	0.0	0.0	XCA_036
Neptunomonas_sp_60119	0	0.0	0.0	XCA_036
Lysobacter_defluvii_44728	0	0.0	0.0	XCA_036
Streptococcus_sanguinis_58161	0	0.0	0.0	XCA_036
Dorea_sp_59688	0	0.0	0.0	XCA_036
Pseudomonas_monteilii_57025	0	0.0	0.0	XCA_036
Methyloversatilis_universalis_45347	0	0.0	0.0	XCA_036
Bradyrhizobiaceae_bacterium_58015	0	0.0	0.0	XCA_036
Streptococcus_suis_59532	0	0.0	0.0	XCA_036
Oceanicola_granulosus_61194	0	0.0	0.0	XCA_036
Bifidobacterium_thermophilum_61285	0	0.0	0.0	XCA_036
Erythrobacter_longus_58426	0	0.0	0.0	XCA_036
Coprobacter_sp_60889	0	0.0	0.0	XCA_036
Bordetella_holmesii_50257	0	0.0	0.0	XCA_036
Arthrobacter_albus_60374	0	0.0	0.0	XCA_036
Staphylococcus_intermedius_59203	0	0.0	0.0	XCA_036
Peptoniphilus_sp_55103	0	0.0	0.0	XCA_036
Leptolyngbya_sp_58341	0	0.0	0.0	XCA_036
Thioalkalivibrio_sp_57741	0	0.0	0.0	XCA_036
Chrysiogenes_arsenatis_59378	0	0.0	0.0	XCA_036
Thioalkalivibrio_thiocyanodenitrificans_62182	0	0.0	0.0	XCA_036
Thioalkalivibrio_sp_57606	0	0.0	0.0	XCA_036
Winogradskyella_psychrotolerans_61998	0	0.0	0.0	XCA_036
Bacillus_sp_60493	0	0.0	0.0	XCA_036
Flexibacter_elegans_58851	0	0.0	0.0	XCA_036
Abiotrophia_defectiva_61902	0	0.0	0.0	XCA_036
Tetrasphaera_elongata_59414	0	0.0	0.0	XCA_036
Bradyrhizobium_elkanii_58396	0	0.0	0.0	XCA_036
Bradyrhizobium_elkanii_58395	0	0.0	0.0	XCA_036
Gloeobacter_violaceus_61066	0	0.0	0.0	XCA_036
Leptothrix_cholodnii_61430	0	0.0	0.0	XCA_036
Oscillochloris_trichoides_62286	0	0.0	0.0	XCA_036
Salinarimonas_rosea_59039	0	0.0	0.0	XCA_036
Shewanella_haliotis_57366	0	0.0	0.0	XCA_036
Bacteroides_salanitronis_62074	0	0.0	0.0	XCA_036
Bifidobacterium_crudilactis_61264	0	0.0	0.0	XCA_036
Nocardia_transvalensis_59481	0	0.0	0.0	XCA_036
Butyrivibrio_sp_54823	0	0.0	0.0	XCA_036
Algoriphagus_vanfongensis_58686	0	0.0	0.0	XCA_036
Prevotella_pallens_62692	0	0.0	0.0	XCA_036
Meiothermus_silvanus_61730	0	0.0	0.0	XCA_036
Clavibacter_michiganensis_61120	0	0.0	0.0	XCA_036
Acinetobacter_towneri_58660	0	0.0	0.0	XCA_036
Kineosporia_aurantiaca_60059	0	0.0	0.0	XCA_036
Paracoccus_sp_60887	0	0.0	0.0	XCA_036
Helicobacter_pylori_62673	0	0.0	0.0	XCA_036
Mesorhizobium_sp_60891	0	0.0	0.0	XCA_036
Streptococcus_sp_59334	0	0.0	0.0	XCA_036
Rikenella_microfusus_62410	0	0.0	0.0	XCA_036
Facklamia_hominis_57334	0	0.0	0.0	XCA_036
Selenomonas_artemidis_57866	0	0.0	0.0	XCA_036
Streptomyces_sp_59264	0	0.0	0.0	XCA_036
Geodermatophilaceae_bacterium_60286	0	0.0	0.0	XCA_036
Herbaspirillum_sp_59232	0	0.0	0.0	XCA_036
Oxalobacteraceae_bacterium_59287	0	0.0	0.0	XCA_036
Aliagarivorans_marinus_58687	0	0.0	0.0	XCA_036
Halalkalibacillus_halophilus_58875	0	0.0	0.0	XCA_036
Streptomyces_avicenniae_61653	0	0.0	0.0	XCA_036
Uncultured_Sulfuricurvum_59786	0	0.0	0.0	XCA_036
ZIXI_bacterium_60261	0	0.0	0.0	XCA_036
Thiolapillus_brandeum_58500	0	0.0	0.0	XCA_036
Acinetobacter_sp_57689	0	0.0	0.0	XCA_036
Parvularcula_oceani_59781	0	0.0	0.0	XCA_036
Streptomyces_sp_60892	0	0.0	0.0	XCA_036
Ponticoccus_sp_60790	0	0.0	0.0	XCA_036
Methylophilales_bacterium_61381	0	0.0	0.0	XCA_036
Planktomarina_temperata_62069	0	0.0	0.0	XCA_036
Desulfovirgula_thermocuniculi_58821	0	0.0	0.0	XCA_036
Arthrobacter_sp_61919	0	0.0	0.0	XCA_036
Herbidospora_cretacea_61119	0	0.0	0.0	XCA_036
Streptococcus_mitis_59293	0	0.0	0.0	XCA_036
Helicobacter_pylori_62674	0	0.0	0.0	XCA_036
Streptococcus_plurextorum_59090	0	0.0	0.0	XCA_036
Cupriavidus_sp_60846	0	0.0	0.0	XCA_036
Novosphingobium_pentaromativorans_57695	0	0.0	0.0	XCA_036
Streptococcus_pseudopneumoniae_58459	0	0.0	0.0	XCA_036
Arthrobacter_sp_59260	0	0.0	0.0	XCA_036
Pseudoalteromonas_sp_61166	0	0.0	0.0	XCA_036
Denitrovibrio_acetiphilus_61700	0	0.0	0.0	XCA_036
Frankia_alni_61260	0	0.0	0.0	XCA_036
Dyella_jiangningensis_60257	0	0.0	0.0	XCA_036
Fusobacterium_nucleatum_56829	0	0.0	0.0	XCA_036
