filename,sample,group,round2plate,round1index,metadata
16S-C-B1-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-C1-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-D1-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-E1-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-F1-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-G1-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-H1-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-A2-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-B2-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-C2-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-D2-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-E2-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-F2-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-G2-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-H2-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-A3-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-B3-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-C3-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-D3-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-E3-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-F3-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-G3-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-H3-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-A4-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-B4-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-C4-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-D4-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-E4-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-F4-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-G4-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-H4-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-A5-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-B5-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-C5-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-D5-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-E5-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-F5-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-G5-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-H5-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-A6-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-B6-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-C6-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-D6-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-E6-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-F6-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-G6-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-H6-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-A7-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-B7-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-C7-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-D7-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-E7-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-F7-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-G7-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-H7-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-A8-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-B8-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-C8-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-D8-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-E8-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-F8-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-G8-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-H8-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-A9-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-B9-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-C9-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-D9-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-E9-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-F9-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-G9-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-H9-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-A10-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-B10-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-C10-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-D10-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-E10-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-F10-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-G10-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-H10-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-A11-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-B11-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-C11-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-D11-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-E11-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-F11-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-G11-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-H11-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-A12-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-B12-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-C12-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-D12-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-E12-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-F12-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-G12-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-H12-L3,COMMONS-plate1-,COMMONSlab,C,3,NA
16S-C-A1-L4,NA,default,C,4,NA
16S-C-B1-L4,NA,default,C,4,NA
16S-C-C1-L4,NA,default,C,4,NA
16S-C-D1-L4,NA,default,C,4,NA
16S-C-E1-L4,NA,default,C,4,NA
16S-C-F1-L4,NA,default,C,4,NA
16S-C-G1-L4,NA,default,C,4,NA
16S-C-H1-L4,NA,default,C,4,NA
16S-C-A2-L4,NA,default,C,4,NA
16S-C-B2-L4,NA,default,C,4,NA
16S-C-C2-L4,NA,default,C,4,NA
16S-C-D2-L4,NA,default,C,4,NA
16S-C-E2-L4,NA,default,C,4,NA
16S-C-F2-L4,NA,default,C,4,NA
16S-C-G2-L4,NA,default,C,4,NA
16S-C-H2-L4,NA,default,C,4,NA
16S-C-A3-L4,NA,default,C,4,NA
16S-C-B3-L4,NA,default,C,4,NA
16S-C-C3-L4,NA,default,C,4,NA
16S-C-D3-L4,NA,default,C,4,NA
16S-C-E3-L4,NA,default,C,4,NA
16S-C-F3-L4,NA,default,C,4,NA
16S-C-G3-L4,NA,default,C,4,NA
16S-C-H3-L4,NA,default,C,4,NA
16S-C-A4-L4,NA,default,C,4,NA
16S-C-B4-L4,NA,default,C,4,NA
16S-C-C4-L4,NA,default,C,4,NA
16S-C-D4-L4,NA,default,C,4,NA
16S-C-E4-L4,NA,default,C,4,NA
16S-C-F4-L4,NA,default,C,4,NA
16S-C-G4-L4,NA,default,C,4,NA
16S-C-H4-L4,NA,default,C,4,NA
16S-C-A5-L4,NA,default,C,4,NA
16S-C-B5-L4,NA,default,C,4,NA
16S-C-C5-L4,NA,default,C,4,NA
16S-C-D5-L4,NA,default,C,4,NA
16S-C-E5-L4,NA,default,C,4,NA
16S-C-F5-L4,NA,default,C,4,NA
16S-C-G5-L4,NA,default,C,4,NA
16S-C-H5-L4,NA,default,C,4,NA
16S-C-A6-L4,NA,default,C,4,NA
16S-C-B6-L4,NA,default,C,4,NA
16S-C-C6-L4,NA,default,C,4,NA
16S-C-D6-L4,NA,default,C,4,NA
16S-C-E6-L4,NA,default,C,4,NA
16S-C-F6-L4,NA,default,C,4,NA
16S-C-G6-L4,NA,default,C,4,NA
16S-C-H6-L4,NA,default,C,4,NA
16S-C-A7-L4,NA,default,C,4,NA
16S-C-B7-L4,NA,default,C,4,NA
16S-C-C7-L4,NA,default,C,4,NA
16S-C-D7-L4,NA,default,C,4,NA
16S-C-E7-L4,NA,default,C,4,NA
16S-C-F7-L4,NA,default,C,4,NA
16S-C-G7-L4,NA,default,C,4,NA
16S-C-H7-L4,NA,default,C,4,NA
16S-C-A8-L4,NA,default,C,4,NA
16S-C-B8-L4,NA,default,C,4,NA
16S-C-C8-L4,NA,default,C,4,NA
16S-C-D8-L4,NA,default,C,4,NA
16S-C-E8-L4,NA,default,C,4,NA
16S-C-F8-L4,NA,default,C,4,NA
16S-C-G8-L4,NA,default,C,4,NA
16S-C-H8-L4,NA,default,C,4,NA
16S-C-A9-L4,NA,default,C,4,NA
16S-C-B9-L4,NA,default,C,4,NA
16S-C-C9-L4,NA,default,C,4,NA
16S-C-D9-L4,NA,default,C,4,NA
16S-C-E9-L4,NA,default,C,4,NA
16S-C-F9-L4,NA,default,C,4,NA
16S-C-G9-L4,NA,default,C,4,NA
16S-C-H9-L4,NA,default,C,4,NA
16S-C-A10-L4,NA,default,C,4,NA
16S-C-B10-L4,NA,default,C,4,NA
16S-C-C10-L4,NA,default,C,4,NA
16S-C-D10-L4,NA,default,C,4,NA
16S-C-E10-L4,NA,default,C,4,NA
16S-C-F10-L4,NA,default,C,4,NA
16S-C-G10-L4,NA,default,C,4,NA
16S-C-H10-L4,NA,default,C,4,NA
16S-C-A11-L4,NA,default,C,4,NA
16S-C-B11-L4,NA,default,C,4,NA
16S-C-C11-L4,NA,default,C,4,NA
16S-C-D11-L4,NA,default,C,4,NA
16S-C-E11-L4,NA,default,C,4,NA
16S-C-F11-L4,NA,default,C,4,NA
16S-C-G11-L4,NA,default,C,4,NA
16S-C-H11-L4,NA,default,C,4,NA
16S-C-A12-L4,NA,default,C,4,NA
16S-C-B12-L4,NA,default,C,4,NA
16S-C-C12-L4,NA,default,C,4,NA
16S-C-D12-L4,NA,default,C,4,NA
16S-C-E12-L4,NA,default,C,4,NA
16S-C-F12-L4,NA,default,C,4,NA
16S-C-G12-L4,NA,default,C,4,NA
16S-C-H12-L4,NA,default,C,4,NA
16S-C-A1-L5,NA,default,C,5,NA
16S-C-B1-L5,NA,default,C,5,NA
16S-C-C1-L5,NA,default,C,5,NA
16S-C-D1-L5,NA,default,C,5,NA
16S-C-E1-L5,NA,default,C,5,NA
16S-C-F1-L5,NA,default,C,5,NA
16S-C-G1-L5,NA,default,C,5,NA
16S-C-H1-L5,NA,default,C,5,NA
16S-C-A2-L5,NA,default,C,5,NA
16S-C-B2-L5,NA,default,C,5,NA
16S-C-C2-L5,NA,default,C,5,NA
16S-C-D2-L5,NA,default,C,5,NA
16S-C-E2-L5,NA,default,C,5,NA
16S-C-F2-L5,NA,default,C,5,NA
16S-C-G2-L5,NA,default,C,5,NA
16S-C-H2-L5,NA,default,C,5,NA
16S-C-A3-L5,NA,default,C,5,NA
16S-C-B3-L5,NA,default,C,5,NA
16S-C-C3-L5,NA,default,C,5,NA
16S-C-D3-L5,NA,default,C,5,NA
16S-C-E3-L5,NA,default,C,5,NA
16S-C-F3-L5,NA,default,C,5,NA
16S-C-G3-L5,NA,default,C,5,NA
16S-C-H3-L5,NA,default,C,5,NA
16S-C-A4-L5,NA,default,C,5,NA
16S-C-B4-L5,NA,default,C,5,NA
16S-C-C4-L5,NA,default,C,5,NA
16S-C-D4-L5,NA,default,C,5,NA
16S-C-E4-L5,NA,default,C,5,NA
16S-C-F4-L5,NA,default,C,5,NA
16S-C-G4-L5,NA,default,C,5,NA
16S-C-H4-L5,NA,default,C,5,NA
16S-C-A5-L5,NA,default,C,5,NA
16S-C-B5-L5,NA,default,C,5,NA
16S-C-C5-L5,NA,default,C,5,NA
16S-C-D5-L5,NA,default,C,5,NA
16S-C-E5-L5,NA,default,C,5,NA
16S-C-F5-L5,NA,default,C,5,NA
16S-C-G5-L5,NA,default,C,5,NA
16S-C-H5-L5,NA,default,C,5,NA
16S-C-A6-L5,NA,default,C,5,NA
16S-C-B6-L5,NA,default,C,5,NA
16S-C-C6-L5,NA,default,C,5,NA
16S-C-D6-L5,NA,default,C,5,NA
16S-C-E6-L5,NA,default,C,5,NA
16S-C-F6-L5,NA,default,C,5,NA
16S-C-G6-L5,NA,default,C,5,NA
16S-C-H6-L5,NA,default,C,5,NA
16S-C-A7-L5,NA,default,C,5,NA
16S-C-B7-L5,NA,default,C,5,NA
16S-C-C7-L5,NA,default,C,5,NA
16S-C-D7-L5,NA,default,C,5,NA
16S-C-E7-L5,NA,default,C,5,NA
16S-C-F7-L5,NA,default,C,5,NA
16S-C-G7-L5,NA,default,C,5,NA
16S-C-H7-L5,NA,default,C,5,NA
16S-C-A8-L5,NA,default,C,5,NA
16S-C-B8-L5,NA,default,C,5,NA
16S-C-C8-L5,NA,default,C,5,NA
16S-C-D8-L5,NA,default,C,5,NA
16S-C-E8-L5,NA,default,C,5,NA
16S-C-F8-L5,NA,default,C,5,NA
16S-C-G8-L5,NA,default,C,5,NA
16S-C-H8-L5,NA,default,C,5,NA
16S-C-A9-L5,NA,default,C,5,NA
16S-C-B9-L5,NA,default,C,5,NA
16S-C-C9-L5,NA,default,C,5,NA
16S-C-D9-L5,NA,default,C,5,NA
16S-C-E9-L5,NA,default,C,5,NA
16S-C-F9-L5,NA,default,C,5,NA
16S-C-G9-L5,NA,default,C,5,NA
16S-C-H9-L5,NA,default,C,5,NA
16S-C-A10-L5,NA,default,C,5,NA
16S-C-B10-L5,NA,default,C,5,NA
16S-C-C10-L5,NA,default,C,5,NA
16S-C-D10-L5,NA,default,C,5,NA
16S-C-E10-L5,NA,default,C,5,NA
16S-C-F10-L5,NA,default,C,5,NA
16S-C-G10-L5,NA,default,C,5,NA
16S-C-H10-L5,NA,default,C,5,NA
16S-C-A11-L5,NA,default,C,5,NA
16S-C-B11-L5,NA,default,C,5,NA
16S-C-C11-L5,NA,default,C,5,NA
16S-C-D11-L5,NA,default,C,5,NA
16S-C-E11-L5,NA,default,C,5,NA
16S-C-F11-L5,NA,default,C,5,NA
16S-C-G11-L5,NA,default,C,5,NA
16S-C-H11-L5,NA,default,C,5,NA
16S-C-A12-L5,NA,default,C,5,NA
16S-C-B12-L5,NA,default,C,5,NA
16S-C-C12-L5,NA,default,C,5,NA
16S-C-D12-L5,NA,default,C,5,NA
16S-C-E12-L5,NA,default,C,5,NA
16S-C-F12-L5,NA,default,C,5,NA
16S-C-G12-L5,NA,default,C,5,NA
16S-C-H12-L5,NA,default,C,5,NA
16S-C-A1-L6,NA,default,C,6,NA
16S-C-B1-L6,NA,default,C,6,NA
16S-C-C1-L6,NA,default,C,6,NA
16S-C-D1-L6,NA,default,C,6,NA
16S-C-E1-L6,NA,default,C,6,NA
16S-C-F1-L6,NA,default,C,6,NA
16S-C-G1-L6,NA,default,C,6,NA
16S-C-H1-L6,NA,default,C,6,NA
16S-C-A2-L6,NA,default,C,6,NA
16S-C-B2-L6,NA,default,C,6,NA
16S-C-C2-L6,NA,default,C,6,NA
16S-C-D2-L6,NA,default,C,6,NA
16S-C-E2-L6,NA,default,C,6,NA
16S-C-F2-L6,NA,default,C,6,NA
16S-C-G2-L6,NA,default,C,6,NA
16S-C-H2-L6,NA,default,C,6,NA
16S-C-A3-L6,NA,default,C,6,NA
16S-C-B3-L6,NA,default,C,6,NA
16S-C-C3-L6,NA,default,C,6,NA
16S-C-D3-L6,NA,default,C,6,NA
16S-C-E3-L6,NA,default,C,6,NA
16S-C-F3-L6,NA,default,C,6,NA
16S-C-G3-L6,NA,default,C,6,NA
16S-C-H3-L6,NA,default,C,6,NA
16S-C-A4-L6,NA,default,C,6,NA
16S-C-B4-L6,NA,default,C,6,NA
16S-C-C4-L6,NA,default,C,6,NA
16S-C-D4-L6,NA,default,C,6,NA
16S-C-E4-L6,NA,default,C,6,NA
16S-C-F4-L6,NA,default,C,6,NA
16S-C-G4-L6,NA,default,C,6,NA
16S-C-H4-L6,NA,default,C,6,NA
16S-C-A5-L6,NA,default,C,6,NA
16S-C-B5-L6,NA,default,C,6,NA
16S-C-C5-L6,NA,default,C,6,NA
16S-C-D5-L6,NA,default,C,6,NA
16S-C-E5-L6,NA,default,C,6,NA
16S-C-F5-L6,NA,default,C,6,NA
16S-C-G5-L6,NA,default,C,6,NA
16S-C-H5-L6,NA,default,C,6,NA
16S-C-A6-L6,NA,default,C,6,NA
16S-C-B6-L6,NA,default,C,6,NA
16S-C-C6-L6,NA,default,C,6,NA
16S-C-D6-L6,NA,default,C,6,NA
16S-C-E6-L6,NA,default,C,6,NA
16S-C-F6-L6,NA,default,C,6,NA
16S-C-G6-L6,NA,default,C,6,NA
16S-C-H6-L6,NA,default,C,6,NA
16S-C-A7-L6,NA,default,C,6,NA
16S-C-B7-L6,NA,default,C,6,NA
16S-C-C7-L6,NA,default,C,6,NA
16S-C-D7-L6,NA,default,C,6,NA
16S-C-E7-L6,NA,default,C,6,NA
16S-C-F7-L6,NA,default,C,6,NA
16S-C-G7-L6,NA,default,C,6,NA
16S-C-H7-L6,NA,default,C,6,NA
16S-C-A8-L6,NA,default,C,6,NA
16S-C-B8-L6,NA,default,C,6,NA
16S-C-C8-L6,NA,default,C,6,NA
16S-C-D8-L6,NA,default,C,6,NA
16S-C-E8-L6,NA,default,C,6,NA
16S-C-F8-L6,NA,default,C,6,NA
16S-C-G8-L6,NA,default,C,6,NA
16S-C-H8-L6,NA,default,C,6,NA
16S-C-A9-L6,NA,default,C,6,NA
16S-C-B9-L6,NA,default,C,6,NA
16S-C-C9-L6,NA,default,C,6,NA
16S-C-D9-L6,NA,default,C,6,NA
16S-C-E9-L6,NA,default,C,6,NA
16S-C-F9-L6,NA,default,C,6,NA
16S-C-G9-L6,NA,default,C,6,NA
16S-C-H9-L6,NA,default,C,6,NA
16S-C-A10-L6,NA,default,C,6,NA
16S-C-B10-L6,NA,default,C,6,NA
16S-C-C10-L6,NA,default,C,6,NA
16S-C-D10-L6,NA,default,C,6,NA
16S-C-E10-L6,NA,default,C,6,NA
16S-C-F10-L6,NA,default,C,6,NA
16S-C-G10-L6,NA,default,C,6,NA
16S-C-H10-L6,NA,default,C,6,NA
16S-C-A11-L6,NA,default,C,6,NA
16S-C-B11-L6,NA,default,C,6,NA
16S-C-C11-L6,NA,default,C,6,NA
16S-C-D11-L6,NA,default,C,6,NA
16S-C-E11-L6,NA,default,C,6,NA
16S-C-F11-L6,NA,default,C,6,NA
16S-C-G11-L6,NA,default,C,6,NA
16S-C-H11-L6,NA,default,C,6,NA
16S-C-A12-L6,NA,default,C,6,NA
16S-C-B12-L6,NA,default,C,6,NA
16S-C-C12-L6,NA,default,C,6,NA
16S-C-D12-L6,NA,default,C,6,NA
16S-C-E12-L6,NA,default,C,6,NA
16S-C-F12-L6,NA,default,C,6,NA
16S-C-G12-L6,NA,default,C,6,NA
16S-C-H12-L6,NA,default,C,6,NA
16S-C-A1-L7,NA,default,C,7,NA
16S-C-B1-L7,NA,default,C,7,NA
16S-C-C1-L7,NA,default,C,7,NA
16S-C-D1-L7,NA,default,C,7,NA
16S-C-E1-L7,NA,default,C,7,NA
16S-C-F1-L7,NA,default,C,7,NA
16S-C-G1-L7,NA,default,C,7,NA
16S-C-H1-L7,NA,default,C,7,NA
16S-C-A2-L7,NA,default,C,7,NA
16S-C-B2-L7,NA,default,C,7,NA
16S-C-C2-L7,NA,default,C,7,NA
16S-C-D2-L7,NA,default,C,7,NA
16S-C-E2-L7,NA,default,C,7,NA
16S-C-F2-L7,NA,default,C,7,NA
16S-C-G2-L7,NA,default,C,7,NA
16S-C-H2-L7,NA,default,C,7,NA
16S-C-A3-L7,NA,default,C,7,NA
16S-C-B3-L7,NA,default,C,7,NA
16S-C-C3-L7,NA,default,C,7,NA
16S-C-D3-L7,NA,default,C,7,NA
16S-C-E3-L7,NA,default,C,7,NA
16S-C-F3-L7,NA,default,C,7,NA
16S-C-G3-L7,NA,default,C,7,NA
16S-C-H3-L7,NA,default,C,7,NA
16S-C-A4-L7,NA,default,C,7,NA
16S-C-B4-L7,NA,default,C,7,NA
16S-C-C4-L7,NA,default,C,7,NA
16S-C-D4-L7,NA,default,C,7,NA
16S-C-E4-L7,NA,default,C,7,NA
16S-C-F4-L7,NA,default,C,7,NA
16S-C-G4-L7,NA,default,C,7,NA
16S-C-H4-L7,NA,default,C,7,NA
16S-C-A5-L7,NA,default,C,7,NA
16S-C-B5-L7,NA,default,C,7,NA
16S-C-C5-L7,NA,default,C,7,NA
16S-C-D5-L7,NA,default,C,7,NA
16S-C-E5-L7,NA,default,C,7,NA
16S-C-F5-L7,NA,default,C,7,NA
16S-C-G5-L7,NA,default,C,7,NA
16S-C-H5-L7,NA,default,C,7,NA
16S-C-A6-L7,NA,default,C,7,NA
16S-C-B6-L7,NA,default,C,7,NA
16S-C-C6-L7,NA,default,C,7,NA
16S-C-D6-L7,NA,default,C,7,NA
16S-C-E6-L7,NA,default,C,7,NA
16S-C-F6-L7,NA,default,C,7,NA
16S-C-G6-L7,NA,default,C,7,NA
16S-C-H6-L7,NA,default,C,7,NA
16S-C-A7-L7,NA,default,C,7,NA
16S-C-B7-L7,NA,default,C,7,NA
16S-C-C7-L7,NA,default,C,7,NA
16S-C-D7-L7,NA,default,C,7,NA
16S-C-E7-L7,NA,default,C,7,NA
16S-C-F7-L7,NA,default,C,7,NA
16S-C-G7-L7,NA,default,C,7,NA
16S-C-H7-L7,NA,default,C,7,NA
16S-C-A8-L7,NA,default,C,7,NA
16S-C-B8-L7,NA,default,C,7,NA
16S-C-C8-L7,NA,default,C,7,NA
16S-C-D8-L7,NA,default,C,7,NA
16S-C-E8-L7,NA,default,C,7,NA
16S-C-F8-L7,NA,default,C,7,NA
16S-C-G8-L7,NA,default,C,7,NA
16S-C-H8-L7,NA,default,C,7,NA
16S-C-A9-L7,NA,default,C,7,NA
16S-C-B9-L7,NA,default,C,7,NA
16S-C-C9-L7,NA,default,C,7,NA
16S-C-D9-L7,NA,default,C,7,NA
16S-C-E9-L7,NA,default,C,7,NA
16S-C-F9-L7,NA,default,C,7,NA
16S-C-G9-L7,NA,default,C,7,NA
16S-C-H9-L7,NA,default,C,7,NA
16S-C-A10-L7,NA,default,C,7,NA
16S-C-B10-L7,NA,default,C,7,NA
16S-C-C10-L7,NA,default,C,7,NA
16S-C-D10-L7,NA,default,C,7,NA
16S-C-E10-L7,NA,default,C,7,NA
16S-C-F10-L7,NA,default,C,7,NA
16S-C-G10-L7,NA,default,C,7,NA
16S-C-H10-L7,NA,default,C,7,NA
16S-C-A11-L7,NA,default,C,7,NA
16S-C-B11-L7,NA,default,C,7,NA
16S-C-C11-L7,NA,default,C,7,NA
16S-C-D11-L7,NA,default,C,7,NA
16S-C-E11-L7,NA,default,C,7,NA
16S-C-F11-L7,NA,default,C,7,NA
16S-C-G11-L7,NA,default,C,7,NA
16S-C-H11-L7,NA,default,C,7,NA
16S-C-A12-L7,NA,default,C,7,NA
16S-C-B12-L7,NA,default,C,7,NA
16S-C-C12-L7,NA,default,C,7,NA
16S-C-D12-L7,NA,default,C,7,NA
16S-C-E12-L7,NA,default,C,7,NA
16S-C-F12-L7,NA,default,C,7,NA
16S-C-G12-L7,NA,default,C,7,NA
16S-C-H12-L7,NA,default,C,7,NA
16S-D-A1-L0,NA,default,D,0,NA
16S-D-B1-L0,NA,default,D,0,NA
16S-D-C1-L0,NA,default,D,0,NA
16S-D-D1-L0,NA,default,D,0,NA
16S-D-E1-L0,NA,default,D,0,NA
16S-D-F1-L0,NA,default,D,0,NA
16S-D-G1-L0,NA,default,D,0,NA
16S-D-H1-L0,NA,default,D,0,NA
16S-D-A2-L0,NA,default,D,0,NA
16S-D-B2-L0,NA,default,D,0,NA
16S-D-C2-L0,NA,default,D,0,NA
16S-D-D2-L0,NA,default,D,0,NA
16S-D-E2-L0,NA,default,D,0,NA
16S-D-F2-L0,NA,default,D,0,NA
16S-D-G2-L0,NA,default,D,0,NA
16S-D-H2-L0,NA,default,D,0,NA
16S-D-A3-L0,NA,default,D,0,NA
16S-D-B3-L0,NA,default,D,0,NA
16S-D-C3-L0,NA,default,D,0,NA
16S-D-D3-L0,NA,default,D,0,NA
16S-D-E3-L0,NA,default,D,0,NA
16S-D-F3-L0,NA,default,D,0,NA
16S-D-G3-L0,NA,default,D,0,NA
16S-D-H3-L0,NA,default,D,0,NA
16S-D-A4-L0,NA,default,D,0,NA
16S-D-B4-L0,NA,default,D,0,NA
16S-D-C4-L0,NA,default,D,0,NA
16S-D-D4-L0,NA,default,D,0,NA
16S-D-E4-L0,NA,default,D,0,NA
16S-D-F4-L0,NA,default,D,0,NA
16S-D-G4-L0,NA,default,D,0,NA
16S-D-H4-L0,NA,default,D,0,NA
16S-D-A5-L0,NA,default,D,0,NA
16S-D-B5-L0,NA,default,D,0,NA
16S-D-C5-L0,NA,default,D,0,NA
16S-D-D5-L0,NA,default,D,0,NA
16S-D-E5-L0,NA,default,D,0,NA
16S-D-F5-L0,NA,default,D,0,NA
16S-D-G5-L0,NA,default,D,0,NA
16S-D-H5-L0,NA,default,D,0,NA
16S-D-A6-L0,NA,default,D,0,NA
16S-D-B6-L0,NA,default,D,0,NA
16S-D-C6-L0,NA,default,D,0,NA
16S-D-D6-L0,NA,default,D,0,NA
16S-D-E6-L0,NA,default,D,0,NA
16S-D-F6-L0,NA,default,D,0,NA
16S-D-G6-L0,NA,default,D,0,NA
16S-D-H6-L0,NA,default,D,0,NA
16S-D-A7-L0,NA,default,D,0,NA
16S-D-B7-L0,NA,default,D,0,NA
16S-D-C7-L0,NA,default,D,0,NA
16S-D-D7-L0,NA,default,D,0,NA
16S-D-E7-L0,NA,default,D,0,NA
16S-D-F7-L0,NA,default,D,0,NA
16S-D-G7-L0,NA,default,D,0,NA
16S-D-H7-L0,NA,default,D,0,NA
16S-D-A8-L0,NA,default,D,0,NA
16S-D-B8-L0,NA,default,D,0,NA
16S-D-C8-L0,NA,default,D,0,NA
16S-D-D8-L0,NA,default,D,0,NA
16S-D-E8-L0,NA,default,D,0,NA
16S-D-F8-L0,NA,default,D,0,NA
16S-D-G8-L0,NA,default,D,0,NA
16S-D-H8-L0,NA,default,D,0,NA
16S-D-A9-L0,NA,default,D,0,NA
16S-D-B9-L0,NA,default,D,0,NA
16S-D-C9-L0,NA,default,D,0,NA
16S-D-D9-L0,NA,default,D,0,NA
16S-D-E9-L0,NA,default,D,0,NA
16S-D-F9-L0,NA,default,D,0,NA
